numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07957;19960309110000;1720.000000;0;0.000000;278.150000;266.600000;43;0;0;0;1;0;8000;0;0;2;mq;mq;mq;mq;mq;1.450000;mq;mq;3100.000000;mq;mq;272.150000;7;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;6;6;0;2;mq;
07959;19960309110000;1860.000000;0;0.000000;276.150000;264.780000;43;0;0;0;0;0;mq;0;0;0;mq;mq;mq;mq;mq;1.100000;mq;mq;3100.000000;mq;mq;272.540000;2;0;0;0;0;0;0;0;2;0;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;
07961;19960309110000;1745.000000;180;1.000000;277.650000;269.630000;56;0;0;0;2;2;3500;0;7;0;mq;mq;mq;mq;mq;1.220000;mq;mq;3100.000000;mq;mq;270.750000;7;0;3;0;0;0;0;0;2;mq;mq;mq;mq;mq;7;6;0;2;mq;
07967;19960309110000;1600.000000;0;0.000000;281.150000;271.890000;52;0;0;0;3;0;8000;0;0;2;mq;mq;mq;mq;mq;0.700000;mq;mq;3100.000000;mq;mq;270.450000;2;0;0;0;5;8;2;6;1;0;0.000000;mq;0.000000;mq;3;6;0;1;260.000000;
07977;19960309110000;1640.000000;0;0.000000;275.150000;264.160000;44;0;0;0;1;1;3500;0;1;0;mq;mq;mq;mq;mq;1.040000;mq;mq;3100.000000;mq;mq;271.150000;1;0;0;0;0;0;0;0;2;310;5.000000;2.450000;0.000000;mq;2;8;mq;mq;mq;
07981;19960309110000;1680.000000;220;1.000000;274.250000;mq;mq;0;0;0;5;5;70;2;0;0;mq;mq;mq;mq;mq;0.850000;mq;mq;3100.000000;mq;mq;268.950000;3;0;5;0;mq;mq;mq;mq;3;180;4.000000;0.280000;0.000000;mq;mq;mq;mq;mq;mq;
07982;19960309110000;mq;180;1.500000;276.150000;270.820000;68;0;0;0;3;3;1250;5;0;2;mq;mq;mq;mq;mq;0.950000;mq;mq;3100.000000;mq;mq;272.950000;6;0;0;0;0;0;0;0;3;220;5.000000;2.200000;mq;mq;mq;mq;mq;mq;mq;
07986;19960309110000;1620.000000;0;0.000000;272.750000;272.610000;99;45;4;0;9;9;mq;/;/;/;mq;mq;mq;mq;mq;0.940000;mq;mq;3100.000000;mq;mq;271.540000;0;0;mq;mq;0;0;0;0;4;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07989;19960309110000;1580.000000;0;0.000000;272.350000;mq;mq;45;7;7;9;9;mq;/;/;/;mq;mq;mq;mq;mq;1.820000;mq;mq;3101.000000;mq;mq;269.150000;2;0;mq;mq;0;0;0;0;4;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07484;19960310080000;1020.000000;0;0.000000;267.950000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;267.950000;mq;282.150000;mq;0.250000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07489;19960310080000;970.000000;0;0.000000;275.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;271.650000;mq;283.150000;mq;0.100000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07498;19960310080000;1850.000000;0;0.000000;264.040000;258.680000;65;0;0;0;0;0;mq;0;0;0;0.000000;mq;263.350000;mq;274.650000;1.000000;mq;mq;3100.000000;mq;mq;263.950000;1;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;8;3;0;mq;mq;
07499;19960310080000;1050.000000;0;0.000000;269.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;269.150000;mq;284.650000;0.100000;mq;mq;3100.000000;mq;mq;267.540000;8;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07566;19960310080000;1795.000000;0;0.000000;266.150000;261.600000;70;0;0;0;0;0;mq;0;0;0;0.000000;mq;264.650000;mq;277.150000;0.830000;mq;mq;3100.000000;mq;mq;264.540000;7;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;8;8;0;mq;mq;
07589;19960310080000;1570.000000;0;0.000000;270.150000;mq;mq;0;0;0;2;2;2250;0;3;0;0.000000;mq;269.650000;mq;279.150000;0.500000;mq;mq;3100.000000;mq;mq;271.150000;7;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07593;19960310080000;1336.000000;340;1.000000;267.450000;264.870000;82;0;0;0;1;0;8000;0;0;2;0.000000;mq;267.040000;mq;281.250000;0.230000;mq;mq;3100.000000;mq;mq;268.850000;8;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07594;19960310080000;1860.000000;90;3.000000;264.450000;263.930000;96;45;4;0;9;9;mq;/;/;/;0.000000;mq;263.850000;mq;270.450000;0.910000;mq;mq;3100.000000;mq;mq;266.250000;7;0;mq;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;19960310080000;1327.000000;0;0.000000;274.150000;mq;mq;0;0;0;2;0;8000;0;0;2;0.000000;mq;272.650000;mq;280.150000;0.800000;mq;mq;3100.000000;mq;mq;272.540000;8;mq;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07696;19960310080000;1850.000000;360;2.500000;269.150000;mq;mq;0;0;0;8;8;2250;0;3;/;0.000000;269.150000;mq;282.150000;mq;1.500000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07697;19960310080000;1550.000000;0;0.000000;270.150000;mq;mq;0;0;0;7;6;2250;0;3;/;0.000000;mq;267.150000;mq;275.650000;1.710000;mq;mq;3100.000000;mq;mq;268.650000;0;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07715;19960310080000;2550.000000;0;0.000000;269.040000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;264.750000;mq;274.040000;1.230000;mq;mq;3100.000000;mq;mq;263.450000;1;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07721;19960310080000;mq;90;2.000000;271.150000;263.310000;55;0;0;0;0;0;mq;0;0;0;0.000000;mq;268.650000;mq;276.150000;1.140000;mq;mq;3100.000000;mq;mq;266.750000;7;0;0;0;0;0;0;0;1;360;6.000000;mq;0.000000;mq;6;6;0;1;210.000000;
07811;19960310080000;2350.000000;90;2.500000;266.150000;258.850000;56;0;0;0;0;0;mq;0;0;0;0.000000;mq;266.150000;mq;273.150000;1.270000;mq;mq;3100.000000;mq;mq;263.650000;7;0;0;mq;0;0;0;0;1;mq;mq;mq;mq;mq;7;3;0;1;340.000000;
07812;19960310080000;1165.000000;0;0.000000;271.650000;269.610000;86;0;0;0;0;0;mq;0;0;0;0.000000;mq;268.650000;mq;281.150000;0.400000;mq;mq;3100.000000;mq;mq;268.150000;8;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;6;6;0;2;mq;
07818;19960310080000;1250.000000;180;2.500000;269.150000;264.670000;71;0;0;0;0;0;mq;0;0;0;0.000000;mq;266.150000;mq;279.150000;0.380000;mq;mq;3100.000000;mq;mq;269.150000;8;0;0;0;0;0;0;0;2;180;5.000000;1.600000;0.000000;mq;mq;mq;mq;mq;mq;
07856;19960310080000;1640.000000;40;2.500000;267.650000;262.110000;65;0;0;0;0;0;mq;0;0;0;0.000000;mq;267.650000;mq;278.650000;0.550000;mq;mq;3100.000000;mq;mq;266.650000;7;0;0;0;0;0;0;0;1;40;5.000000;mq;mq;mq;6;6;0;mq;mq;
07858;19960310080000;1850.000000;90;2.500000;267.650000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;267.650000;mq;277.650000;1.550000;mq;mq;3100.000000;mq;mq;261.650000;7;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07870;19960310080000;1750.000000;0;0.000000;269.350000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;266.650000;mq;274.150000;0.500000;mq;mq;3100.000000;mq;mq;265.540000;5;0;mq;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07872;19960310080000;1345.000000;90;3.600000;269.650000;265.690000;74;0;0;0;0;0;mq;0;0;0;0.000000;mq;269.150000;mq;280.650000;0.700000;mq;mq;3100.000000;mq;mq;264.950000;7;0;0;0;0;0;0;0;2;90;7.000000;mq;mq;mq;mq;mq;mq;mq;mq;
07873;19960310080000;1470.000000;0;0.000000;269.850000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;268.540000;mq;277.350000;0.550000;mq;mq;3100.000000;mq;mq;266.250000;8;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07875;19960310080000;1860.000000;0;0.000000;268.150000;263.530000;70;0;0;0;0;0;mq;0;0;0;0.000000;mq;264.150000;mq;277.150000;1.000000;mq;mq;3100.000000;mq;mq;265.950000;7;0;0;0;0;0;0;0;1;mq;mq;mq;mq;mq;8;3;0;2;mq;
07876;19960310080000;1370.000000;0;0.000000;270.150000;263.470000;60;0;0;0;0;0;mq;0;0;0;0.000000;mq;270.150000;mq;280.150000;0.680000;mq;mq;3100.000000;mq;mq;266.450000;7;0;0;0;0;0;0;0;1;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07878;19960310080000;1600.000000;0;0.000000;272.150000;266.990000;68;0;0;0;0;0;mq;0;0;0;0.000000;mq;269.150000;mq;278.150000;0.550000;mq;mq;3100.000000;mq;mq;267.650000;8;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;7;6;0;1;mq;
07879;19960310080000;1630.000000;0;0.000000;267.150000;mq;mq;0;0;0;1;0;mq;0;0;0;0.000000;mq;mq;mq;mq;0.350000;mq;mq;3100.000000;mq;mq;267.650000;7;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07881;19960310080000;2590.000000;0;0.000000;263.150000;260.360000;80;0;0;0;1;1;1750;0;3;0;0.000000;mq;262.150000;mq;271.150000;1.360000;mq;mq;3100.000000;mq;mq;262.150000;0;0;0;0;0;0;0;0;1;40;4.000000;2.380000;0.000000;mq;4;8;0;2;mq;
07882;19960310080000;1400.000000;0;0.000000;272.650000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;269.750000;mq;277.250000;0.500000;mq;mq;3100.000000;mq;mq;267.950000;7;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07885;19960310080000;1610.000000;0;0.000000;273.150000;267.950000;68;0;0;0;0;0;mq;0;0;0;0.000000;mq;268.150000;mq;278.650000;0.560000;mq;mq;3100.000000;mq;mq;269.540000;7;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;8;4;0;mq;mq;
07886;19960310080000;1020.000000;90;6.100000;271.650000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;268.150000;mq;275.150000;0.450000;mq;mq;3100.000000;mq;mq;268.040000;4;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07887;19960310080000;1500.000000;0;0.000000;270.150000;265.070000;68;0;0;0;0;0;mq;0;0;0;0.000000;mq;270.150000;mq;278.150000;0.800000;mq;mq;3100.000000;mq;mq;268.150000;7;0;0;0;0;0;0;0;2;mq;mq;1.100000;0.000000;mq;3;4;mq;1;240.000000;
07888;19960310080000;1500.000000;40;2.500000;268.450000;mq;mq;0;0;0;1;1;1750;5;0;0;0.000000;mq;267.750000;mq;279.950000;0.420000;mq;mq;3100.000000;mq;mq;267.750000;7;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;7;8;0;2;mq;
07889;19960310080000;1840.000000;0;0.000000;268.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;267.650000;mq;277.150000;0.450000;mq;mq;3100.000000;mq;mq;266.850000;7;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07890;19960310080000;2220.000000;0;0.000000;262.650000;259.870000;80;0;0;0;0;0;mq;0;0;0;0.000000;mq;261.150000;mq;271.150000;0.910000;mq;mq;3100.000000;mq;mq;264.850000;0;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;4;2;0;2;mq;
07891;19960310080000;1200.000000;0;0.000000;271.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;269.150000;mq;279.150000;0.600000;mq;mq;3100.000000;mq;mq;265.650000;8;0;0;0;0;0;0;0;2;0;0.000000;1.700000;0.000000;mq;mq;mq;mq;mq;mq;
07892;19960310080000;1700.000000;0;0.000000;266.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;266.150000;mq;273.150000;0.700000;mq;mq;3100.000000;mq;mq;267.250000;7;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07893;19960310080000;1775.000000;0;0.000000;268.540000;263.730000;69;0;0;0;1;1;1250;2;0;0;0.000000;mq;265.650000;mq;277.950000;0.940000;mq;mq;3100.000000;mq;mq;264.750000;1;0;0;0;0;0;0;0;1;0;0.000000;0.950000;0.000000;mq;8;8;0;2;mq;
07894;19960310080000;1350.000000;180;1.000000;270.650000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;269.040000;mq;280.040000;0.680000;mq;mq;3100.000000;mq;mq;268.250000;7;0;0;0;0;0;0;0;1;mq;mq;mq;mq;mq;7;6;mq;2;mq;
07895;19960310080000;1990.000000;310;2.500000;268.150000;260.720000;56;0;0;0;0;0;mq;0;0;0;0.000000;mq;265.150000;mq;274.650000;1.040000;mq;mq;3100.000000;mq;mq;264.250000;7;0;0;0;0;0;0;0;1;mq;mq;mq;mq;mq;8;8;0;2;mq;
07896;19960310080000;1416.000000;0;0.000000;267.450000;257.920000;47;0;0;0;1;1;2250;0;3;0;0.000000;mq;266.750000;mq;282.150000;0.400000;mq;mq;3100.000000;mq;mq;268.250000;7;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;7;4;0;1;230.000000;
07897;19960310080000;1500.000000;0;0.000000;269.150000;263.740000;66;0;0;0;0;0;mq;0;0;0;0.000000;mq;268.150000;mq;278.150000;1.000000;mq;mq;3100.000000;mq;mq;265.650000;0;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07898;19960310080000;1104.000000;0;0.000000;270.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;268.150000;mq;281.650000;0.470000;mq;mq;3100.000000;mq;mq;265.650000;8;0;mq;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07900;19960310080000;2060.000000;0;0.000000;263.950000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;263.950000;mq;273.750000;1.160000;mq;mq;3100.000000;mq;mq;265.540000;1;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07901;19960310080000;210.000000;0;0.000000;268.350000;263.720000;70;0;0;0;0;0;mq;0;0;0;0.000000;mq;267.650000;mq;277.950000;0.780000;mq;mq;3100.000000;mq;mq;267.350000;7;0;0;0;4;7;9;6;2;0;0.000000;1.450000;0.000000;mq;6;6;0;2;mq;
07904;19960310080000;2086.000000;0;0.000000;261.950000;255.720000;60;0;0;0;0;0;mq;0;0;0;0.000000;mq;261.650000;mq;274.750000;1.160000;mq;mq;3100.000000;mq;mq;257.950000;7;0;0;0;0;0;0;0;1;mq;mq;mq;mq;mq;8;8;0;2;mq;
07907;19960310080000;1595.000000;0;0.000000;272.350000;267.180000;68;0;0;0;1;1;1250;5;0;0;0.000000;mq;268.040000;mq;278.950000;0.490000;mq;mq;3100.000000;mq;mq;266.540000;7;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;7;6;0;2;mq;
07908;19960310080000;1975.000000;130;1.000000;265.650000;259.220000;60;0;0;0;0;0;mq;0;0;0;0.000000;mq;265.150000;mq;269.650000;1.310000;mq;mq;3100.000000;mq;mq;263.540000;1;0;0;0;0;0;0;0;2;90;4.000000;mq;mq;mq;mq;mq;mq;mq;mq;
07909;19960310080000;1700.000000;360;7.700000;270.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;270.150000;mq;279.150000;0.950000;mq;mq;3100.000000;mq;mq;267.750000;7;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07911;19960310080000;1620.000000;0;0.000000;267.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;265.850000;mq;279.150000;1.000000;mq;mq;3100.000000;mq;mq;mq;7;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07912;19960310080000;1707.000000;0;0.000000;260.850000;258.260000;81;0;0;0;0;0;mq;0;0;0;0.000000;mq;259.950000;mq;279.450000;0.790000;mq;mq;3100.000000;mq;mq;260.350000;7;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;7;6;0;mq;mq;
07916;19960310080000;1620.000000;90;2.500000;268.650000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;268.150000;mq;278.650000;0.150000;mq;mq;3100.000000;mq;mq;269.950000;8;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07917;19960310080000;1270.000000;0;0.000000;269.040000;268.920000;99;0;0;0;0;0;mq;0;0;0;0.000000;mq;268.350000;mq;280.250000;0.050000;mq;mq;3100.000000;mq;mq;269.150000;8;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07919;19960310080000;1850.000000;90;3.600000;269.040000;263.250000;64;0;0;0;0;0;mq;0;0;0;0.000000;mq;267.040000;mq;276.540000;0.990000;mq;mq;3100.000000;mq;mq;267.540000;7;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07920;19960310080000;1720.000000;130;2.000000;269.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;268.150000;mq;277.150000;1.190000;mq;mq;3100.000000;mq;mq;264.850000;7;0;0;0;0;0;0;0;2;0;0.000000;1.140000;0.000000;mq;7;4;0;mq;mq;
07921;19960310080000;1600.000000;0;0.000000;268.450000;265.850000;82;0;0;0;0;0;mq;0;0;0;0.000000;mq;263.850000;mq;278.350000;1.400000;mq;mq;3100.000000;mq;mq;263.650000;5;0;0;0;mq;mq;mq;mq;2;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;
07923;19960310080000;1600.000000;90;5.100000;266.250000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;265.150000;mq;276.350000;0.400000;mq;mq;3100.000000;mq;mq;266.650000;7;0;0;0;2;4;3;6;3;0;0.000000;2.450000;0.000000;mq;mq;mq;mq;mq;mq;
07924;19960310080000;2500.000000;0;0.000000;267.150000;264.260000;80;0;0;0;0;0;mq;0;0;0;0.000000;mq;260.850000;mq;276.850000;1.200000;mq;mq;3100.000000;mq;mq;254.550000;1;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;8;3;0;1;240.000000;
07925;19960310080000;1900.000000;0;0.000000;271.750000;267.720000;74;0;0;0;0;0;mq;0;0;0;0.000000;mq;264.150000;mq;275.150000;1.000000;mq;mq;3100.000000;mq;mq;267.150000;7;0;0;0;0;0;0;0;2;0;0.000000;1.500000;0.000000;mq;mq;mq;mq;mq;mq;
07926;19960310080000;2030.000000;0;0.000000;267.450000;264.870000;82;0;0;0;1;1;2250;5;0;0;0.000000;mq;265.040000;mq;275.650000;1.520000;mq;mq;3100.000000;mq;mq;261.750000;1;0;0;0;0;0;0;0;1;360;10.000000;mq;mq;mq;1;4;0;2;mq;
07927;19960310080000;1645.000000;40;3.600000;266.350000;mq;mq;0;0;0;4;3;1250;0;3;2;mq;mq;265.150000;mq;273.150000;1.700000;mq;mq;3100.000000;mq;mq;266.450000;7;0;0;0;0;0;0;0;2;90;10.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;
07928;19960310080000;1550.000000;0;0.000000;272.150000;267.370000;70;0;0;0;0;0;mq;0;0;0;0.000000;mq;270.150000;mq;278.150000;0.760000;mq;mq;3100.000000;mq;mq;266.150000;7;0;0;0;0;0;0;0;1;0;0.000000;1.500000;0.000000;mq;6;6;0;1;205.000000;
07929;19960310080000;1850.000000;0;0.000000;267.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;263.150000;mq;275.150000;1.150000;mq;mq;3100.000000;mq;mq;266.540000;7;0;0;0;0;0;0;0;2;0;0.000000;1.950000;0.000000;mq;mq;mq;mq;mq;mq;
07931;19960310080000;1640.000000;0;0.000000;266.150000;263.280000;80;0;0;0;0;0;mq;0;0;0;0.000000;mq;265.950000;mq;276.350000;0.350000;mq;mq;3100.000000;mq;mq;264.950000;8;0;mq;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07933;19960310080000;1900.000000;0;0.000000;262.150000;260.550000;88;0;0;0;0;0;mq;0;0;0;0.000000;mq;261.540000;mq;276.150000;0.710000;mq;mq;3100.000000;mq;mq;262.850000;7;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07935;19960310080000;2040.000000;0;0.000000;267.040000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;264.750000;mq;276.750000;0.550000;mq;mq;3100.000000;mq;mq;268.540000;7;mq;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07936;19960310080000;1600.000000;0;0.000000;271.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;263.040000;mq;275.450000;0.730000;mq;mq;3100.000000;mq;mq;265.850000;7;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07939;19960310080000;2007.000000;0;0.000000;264.150000;mq;mq;0;0;0;5;1;450;6;3;0;0.000000;mq;264.150000;mq;276.150000;1.620000;mq;mq;3100.000000;mq;mq;268.150000;0;0;0;0;0;0;0;0;2;0;0.000000;2.030000;0.000000;mq;mq;mq;mq;mq;mq;
07940;19960310080000;2050.000000;270;0.500000;268.950000;mq;mq;0;0;0;6;6;2250;0;3;0;0.000000;mq;266.450000;mq;275.750000;1.850000;mq;mq;3100.000000;mq;mq;262.850000;7;0;0;0;0;0;0;0;2;360;2.000000;3.500000;0.000000;mq;mq;mq;mq;mq;mq;
07941;19960310080000;1670.000000;0;0.000000;270.650000;mq;mq;0;0;0;7;7;1750;0;3;0;0.000000;mq;266.150000;mq;278.650000;1.730000;mq;mq;3100.000000;mq;mq;268.650000;7;0;0;0;0;0;0;0;1;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07942;19960310080000;1650.000000;0;0.000000;268.150000;mq;mq;0;0;0;4;4;2250;0;3;0;0.000000;mq;263.150000;mq;274.150000;1.530000;mq;mq;3100.000000;mq;mq;267.150000;2;0;0;0;0;0;0;0;2;0;0.000000;2.420000;0.000000;mq;mq;mq;mq;mq;mq;
07943;19960310080000;1650.000000;0;0.000000;273.040000;267.460000;66;0;0;0;4;0;2250;0;0;2;0.000000;mq;271.150000;mq;280.540000;0.900000;mq;mq;3100.000000;mq;mq;268.250000;8;0;3;0;0;0;0;0;2;mq;mq;mq;mq;mq;3;6;0;1;300.000000;
07945;19960310080000;1270.000000;0;0.000000;266.850000;265.480000;90;0;0;0;0;0;mq;0;0;0;0.000000;mq;266.450000;mq;274.950000;0.600000;mq;mq;3100.000000;mq;mq;268.250000;8;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07948;19960310080000;1450.000000;0;0.000000;273.250000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;270.150000;mq;278.150000;0.680000;mq;mq;3100.000000;mq;mq;272.750000;8;0;0;0;0;0;0;0;1;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07949;19960310080000;2000.000000;0;0.000000;271.150000;266.410000;70;0;0;0;1;0;8000;0;0;2;0.000000;mq;269.150000;mq;276.150000;1.600000;mq;mq;3100.000000;mq;mq;271.150000;7;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;6;8;0;mq;mq;
07950;19960310080000;1400.000000;0;0.000000;274.150000;267.250000;60;0;0;0;1;1;3500;0;3;2;0.000000;mq;272.650000;mq;280.150000;0.650000;mq;mq;3100.000000;mq;mq;269.540000;8;0;3;0;0;0;0;0;3;mq;mq;mq;mq;mq;2;2;0;mq;mq;
07952;19960310080000;1850.000000;0;0.000000;271.650000;265.310000;62;0;0;0;4;1;1250;0;3;2;0.000000;mq;271.150000;mq;278.650000;1.450000;mq;mq;3100.000000;mq;mq;271.040000;8;0;0;0;6;8;2;4;2;0;0.000000;3.900000;0.000000;mq;mq;mq;mq;mq;mq;
07953;19960310080000;1800.000000;180;2.500000;272.150000;267.370000;70;0;0;0;1;1;1750;5;3;2;0.000000;mq;272.150000;mq;280.150000;0.750000;mq;mq;3100.000000;mq;mq;269.750000;7;0;1;0;7;6;2;3;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07955;19960310080000;1840.000000;180;2.000000;269.150000;264.490000;70;0;0;0;0;0;mq;0;0;0;mq;mq;260.150000;mq;280.150000;1.850000;mq;mq;3100.000000;mq;mq;266.450000;8;0;0;0;0;0;0;0;2;180;10.000000;3.800000;0.000000;mq;mq;mq;mq;mq;mq;
07957;19960310080000;1720.000000;0;0.000000;272.150000;267.370000;70;0;0;0;2;0;8000;0;0;2;0.000000;mq;271.650000;mq;280.150000;1.400000;mq;mq;3100.000000;mq;mq;267.850000;7;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;6;6;0;2;mq;
07959;19960310080000;1860.000000;180;1.500000;271.150000;263.990000;58;0;0;0;2;1;800;2;3;0;0.000000;mq;270.150000;mq;276.150000;1.090000;mq;mq;3100.000000;mq;mq;268.750000;8;0;0;0;0;0;0;0;2;0;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;
07961;19960310080000;1745.000000;180;2.500000;271.150000;268.160000;80;0;0;0;6;6;1750;0;3;0;0.000000;mq;270.150000;mq;278.150000;1.200000;mq;mq;3100.000000;mq;mq;266.150000;7;0;3;0;0;0;0;0;2;mq;mq;mq;mq;mq;7;7;mq;2;mq;
07965;19960310080000;1500.000000;0;0.000000;274.150000;269.670000;72;0;0;0;3;3;2250;0;4;2;0.000000;mq;272.650000;mq;282.650000;0.350000;mq;mq;3100.000000;mq;mq;271.650000;6;0;0;0;0;0;0;0;2;0;0.000000;1.460000;0.000000;mq;6;6;0;2;mq;
07966;19960310080000;1000.000000;0;0.000000;276.150000;271.600000;72;0;0;0;6;6;1750;0;3;0;0.000000;mq;274.850000;mq;285.040000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
