numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07895;19990301080000;1990.000000;0;0.000000;269.150000;264.850000;72;0;0;0;2;0;8000;0;0;2;0.000000;mq;266.150000;mq;276.850000;1.900000;mq;mq;3100.000000;mq;mq;265.040000;7;0;6;0;0;0;0;0;3;mq;mq;mq;mq;mq;8;8;0;2;mq;
07896;19990301080000;1416.000000;0;0.000000;268.150000;266.770000;90;0;0;0;3;0;8000;0;0;2;0.000000;mq;266.150000;mq;279.150000;1.230000;mq;mq;3100.000000;mq;mq;265.850000;7;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;7;2;0;1;210.000000;
07897;19990301080000;1500.000000;0;0.000000;271.040000;267.040000;74;0;0;0;2;0;8000;0;0;2;0.000000;mq;267.540000;mq;276.040000;2.150000;mq;mq;3100.000000;mq;mq;268.350000;7;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07898;19990301080000;1104.000000;220;2.500000;276.650000;mq;mq;0;0;0;2;0;8000;0;0;2;0.000000;mq;270.150000;mq;280.150000;1.100000;mq;mq;3100.000000;mq;mq;272.950000;7;0;mq;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07900;19990301080000;2060.000000;0;0.000000;269.350000;mq;mq;0;0;0;1;0;8000;0;0;2;0.000000;mq;265.150000;mq;273.450000;2.150000;mq;mq;3100.000000;mq;mq;266.750000;7;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07901;19990301080000;1900.000000;0;0.000000;270.650000;266.650000;74;0;0;0;3;1;1250;0;3;2;0.000000;mq;267.150000;mq;279.650000;2.110000;mq;mq;3100.000000;mq;mq;267.040000;7;0;0;0;0;0;0;0;3;0;0.000000;3.450000;0.000000;mq;6;6;0;2;mq;
07902;19990301080000;1980.000000;mq;mq;277.150000;mq;mq;0;0;0;3;0;8000;0;0;9;0.000000;mq;267.150000;mq;278.150000;1.100000;mq;mq;3100.000000;mq;mq;266.650000;7;0;mq;0;mq;mq;mq;mq;3;360;1.000000;mq;mq;mq;7;4;0;1;200.000000;
07903;19990301080000;1756.000000;0;0.000000;271.150000;mq;mq;0;0;0;5;5;2250;0;3;/;0.000000;mq;271.150000;mq;275.150000;1.250000;mq;mq;3100.000000;mq;mq;269.250000;7;0;0;0;0;0;0;0;2;0;0.000000;1.450000;0.000000;mq;mq;mq;mq;mq;mq;
07904;19990301080000;2086.000000;180;1.000000;262.540000;260.950000;88;0;0;0;4;0;8000;0;0;2;0.000000;mq;261.150000;mq;276.650000;1.780000;mq;mq;3100.000000;mq;mq;260.150000;7;0;0;0;0;0;0;0;3;360;14.000000;mq;mq;mq;7;6;0;2;mq;
07907;19990301080000;1595.000000;270;1.000000;272.350000;270.300000;86;0;0;0;3;0;8000;0;0;9;0.000000;mq;267.950000;mq;278.540000;1.000000;mq;mq;3100.000000;mq;mq;mq;7;0;0;0;4;4;6;5;2;mq;mq;mq;mq;mq;6;6;0;2;mq;
07909;19990301080000;1700.000000;0;0.000000;270.650000;mq;mq;0;4;0;1;0;8000;0;0;2;0.000000;mq;268.150000;mq;277.650000;2.330000;mq;mq;3100.000000;mq;mq;269.040000;7;0;9;0;0;0;0;0;4;mq;mq;mq;mq;mq;3;3;0;0;200.000000;
07911;19990301080000;1620.000000;0;0.000000;269.150000;mq;mq;0;0;4;4;2;mq;6;7;2;0.000000;mq;268.150000;mq;276.150000;1.900000;mq;mq;3100.000000;mq;mq;271.540000;7;0;0;0;0;0;0;0;4;mq;mq;mq;mq;mq;7;7;mq;2;mq;
07912;19990301080000;1707.000000;0;0.000000;264.450000;261.780000;81;0;0;0;2;0;8000;0;0;2;0.000000;mq;264.150000;mq;278.650000;1.120000;mq;mq;3100.000000;mq;mq;267.350000;7;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;7;6;0;mq;mq;
07916;19990301080000;1620.000000;40;2.500000;270.150000;mq;mq;0;0;0;1;0;8000;0;0;2;0.000000;mq;269.150000;mq;280.150000;1.200000;mq;mq;3100.000000;mq;mq;270.540000;8;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07917;19990301080000;1270.000000;180;2.500000;272.850000;271.410000;90;0;0;0;8;8;70;6;/;/;0.000000;mq;270.040000;mq;280.540000;0.190000;mq;mq;3100.000000;mq;mq;272.950000;7;0;mq;mq;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07918;19990301080000;1477.000000;0;0.000000;268.540000;266.260000;84;0;0;0;1;0;8000;0;0;2;0.000000;mq;267.350000;mq;278.450000;0.600000;mq;mq;3100.000000;mq;mq;271.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07919;19990301080000;1850.000000;0;0.000000;270.750000;266.390000;72;0;0;0;1;0;8000;0;0;2;0.000000;mq;269.350000;mq;280.150000;0.280000;mq;mq;3100.000000;mq;mq;268.750000;7;0;7;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07921;19990301080000;1600.000000;0;0.000000;272.750000;268.680000;74;0;0;0;1;0;8000;0;0;2;0.000000;mq;268.250000;mq;280.750000;0.600000;mq;mq;3100.000000;mq;mq;269.040000;7;0;0;0;0;0;0;0;3;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;
07923;19990301080000;1600.000000;90;5.100000;270.850000;mq;mq;0;0;0;7;0;8000;0;0;7;0.000000;mq;269.750000;mq;282.150000;0.050000;mq;mq;3100.000000;mq;mq;mq;7;0;0;0;0;0;0;0;3;90;10.000000;0.900000;0.000000;mq;mq;mq;mq;mq;mq;
07924;19990301080000;2500.000000;310;2.500000;270.650000;266.300000;72;0;0;0;2;0;8000;0;0;2;0.000000;mq;265.350000;mq;280.150000;0.160000;mq;mq;3100.000000;mq;mq;267.350000;4;0;0;0;0;0;0;0;3;mq;mq;mq;0.000000;mq;8;6;0;2;mq;
07925;19990301080000;1900.000000;0;0.000000;272.750000;269.040000;76;0;0;0;4;0;8000;0;0;2;0.000000;mq;267.850000;mq;279.450000;0.570000;mq;mq;3100.000000;mq;mq;268.150000;7;0;0;0;0;0;0;0;3;mq;mq;0.700000;0.000000;mq;8;7;mq;mq;mq;
07926;19990301080000;2030.000000;0;0.000000;271.040000;260.420000;44;0;0;0;5;0;8000;0;0;2;0.000000;mq;269.540000;mq;277.450000;0.550000;mq;mq;3100.000000;mq;mq;269.950000;3;0;0;0;0;0;0;0;3;mq;mq;mq;0.000000;mq;8;8;0;2;mq;
07927;19990301080000;1645.000000;0;0.000000;274.040000;mq;mq;0;0;0;1;0;8000;0;0;2;0.000000;mq;271.950000;mq;278.040000;0.900000;mq;mq;3100.000000;mq;mq;268.040000;5;0;0;0;0;0;0;0;3;0;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;
07928;19990301080000;1550.000000;220;1.500000;271.650000;271.510000;99;0;4;0;5;4;150;6;0;2;0.000000;mq;270.150000;mq;276.150000;2.200000;mq;mq;3100.000000;mq;mq;272.450000;7;0;0;0;0;0;0;0;2;220;8.000000;3.300000;0.000000;mq;mq;mq;mq;1;180.000000;
07931;19990301080000;1640.000000;0;0.000000;270.150000;268.290000;87;0;0;0;0;0;mq;0;0;0;0.000000;mq;269.150000;mq;281.040000;0.140000;mq;mq;3100.000000;mq;mq;267.650000;7;0;mq;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07933;19990301080000;1900.000000;0;0.000000;267.950000;265.980000;86;0;0;0;0;0;mq;0;0;0;0.000000;mq;266.650000;mq;281.150000;0.280000;mq;mq;3100.000000;mq;mq;265.850000;7;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07935;19990301080000;2040.000000;0;0.000000;271.650000;mq;mq;0;0;0;1;0;8000;0;0;2;0.000000;mq;269.250000;mq;279.950000;0.300000;mq;mq;3100.000000;mq;mq;268.250000;7;mq;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07936;19990301080000;1600.000000;0;0.000000;269.950000;mq;mq;0;0;0;2;1;2250;0;3;2;0.000000;mq;267.750000;mq;280.540000;0.450000;mq;mq;3100.000000;mq;mq;270.150000;7;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07939;19990301080000;2007.000000;0;0.000000;267.150000;mq;mq;0;0;0;0;0;mq;0;0;0;0.000000;mq;267.150000;mq;279.150000;0.510000;mq;mq;3100.000000;mq;mq;268.650000;7;0;0;0;0;0;0;0;1;0;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;
07940;19990301080000;2050.000000;0;0.000000;274.150000;mq;mq;0;0;0;1;0;8000;0;0;2;0.000000;mq;270.650000;mq;280.150000;0.780000;mq;mq;3100.000000;mq;mq;265.450000;7;0;0;0;0;0;0;0;1;0;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;
07941;19990301080000;1670.000000;0;0.000000;273.150000;mq;mq;0;0;0;8;8;450;6;1;0;0.000000;mq;269.650000;mq;280.150000;0.440000;mq;mq;3100.000000;mq;mq;269.650000;6;0;mq;0;0;0;0;0;1;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07942;19990301080000;1650.000000;0;0.000000;272.350000;mq;mq;0;0;0;1;0;8000;0;0;2;0.000000;mq;270.040000;mq;280.650000;0.550000;mq;mq;3100.000000;mq;mq;265.250000;7;0;0;0;0;0;0;0;1;0;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;
07943;19990301080000;1650.000000;0;0.000000;271.150000;271.010000;99;45;4;4;9;9;mq;/;/;/;0.000000;mq;271.040000;mq;272.450000;0.720000;mq;mq;3100.000000;mq;mq;269.150000;mq;0;8;0;0;0;0;0;1;mq;mq;mq;mq;mq;3;3;0;1;300.000000;
07945;19990301080000;1270.000000;0;0.000000;270.750000;269.330000;90;0;0;0;1;0;8000;0;0;2;0.000000;mq;269.850000;mq;284.540000;0.380000;mq;mq;3100.000000;mq;mq;267.750000;8;0;0;0;0;0;0;0;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07948;19990301080000;1450.000000;0;0.000000;270.150000;mq;mq;0;7;4;0;0;mq;0;0;0;2.000000;mq;267.150000;mq;272.150000;0.550000;mq;mq;3101.000000;mq;mq;272.040000;8;0;0;0;0;0;0;0;1;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07950;19990301080000;1400.000000;0;0.000000;272.150000;260.240000;40;0;7;4;0;0;mq;0;0;0;1.000000;mq;269.150000;mq;273.650000;0.830000;mq;mq;3101.000000;mq;mq;272.950000;0;0;2;0;7;7;9;6;2;mq;mq;mq;mq;mq;2;1;mq;mq;mq;
07952;19990301080000;1850.000000;0;0.000000;270.650000;247.500000;15;0;4;0;1;0;8000;0;0;2;0.000000;mq;268.150000;mq;272.150000;1.400000;mq;mq;3100.000000;mq;mq;272.450000;mq;mq;mq;3;0;0;0;0;3;mq;mq;mq;mq;mq;7;7;mq;mq;mq;
07953;19990301080000;1800.000000;0;0.000000;274.150000;254.780000;22;0;4;7;0;0;8000;0;0;2;1.000000;mq;267.650000;mq;275.150000;1.000000;mq;mq;3102.000000;mq;mq;268.650000;0;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07955;19990301080000;1840.000000;0;0.000000;269.150000;257.220000;39;0;4;0;0;0;mq;0;0;0;0.000000;mq;268.150000;mq;271.650000;0.880000;mq;mq;3100.000000;mq;mq;266.750000;8;0;0;0;0;0;0;0;2;0;0.000000;2.000000;0.000000;mq;mq;mq;mq;mq;mq;
07957;19990301080000;1720.000000;0;0.000000;271.650000;256.300000;30;0;6;4;0;0;mq;0;0;0;0.300000;mq;268.150000;mq;273.150000;0.750000;mq;mq;3100.000000;mq;mq;267.650000;8;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;3;2;0;mq;mq;
07958;19990301080000;1509.000000;90;2.500000;271.150000;265.650000;66;0;4;0;0;0;mq;0;0;0;0.000000;mq;268.150000;mq;280.150000;0.300000;mq;mq;3100.000000;mq;mq;272.850000;8;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;7;7;mq;mq;mq;
07959;19990301080000;1860.000000;270;2.500000;271.650000;243.900000;10;0;4;7;0;0;mq;0;0;0;0.100000;mq;269.150000;mq;281.150000;0.580000;mq;mq;3101.000000;mq;mq;272.350000;1;0;0;0;0;0;0;0;2;0;0.000000;mq;mq;mq;2;3;0;mq;mq;
07961;19990301080000;1745.000000;40;2.500000;270.150000;251.380000;22;0;4;0;0;0;mq;0;0;0;0.000000;mq;267.150000;mq;272.650000;0.930000;mq;mq;3100.000000;mq;mq;268.540000;8;0;0;0;0;0;0;0;1;mq;mq;mq;mq;mq;2;3;mq;mq;mq;
07965;19990301080000;1500.000000;0;0.000000;272.150000;263.030000;50;0;7;4;0;0;mq;0;0;0;1.400000;mq;269.150000;mq;274.650000;0.400000;mq;mq;3101.000000;mq;mq;272.850000;8;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07966;19990301080000;1000.000000;310;2.500000;270.950000;270.810000;99;0;6;0;0;0;mq;0;0;0;1.500000;mq;270.950000;mq;276.850000;0.000000;mq;mq;3100.000000;mq;mq;mq;mq;mq;mq;mq;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07967;19990301080000;1600.000000;130;1.000000;273.150000;252.820000;20;0;7;4;0;0;mq;0;0;0;1.500000;mq;269.150000;mq;275.150000;0.850000;mq;mq;3102.000000;mq;mq;271.450000;0;0;0;0;0;0;0;0;2;0;0.000000;mq;0.030000;mq;1;9;0;mq;mq;
07968;19990301080000;1600.000000;0;0.000000;273.150000;245.080000;10;0;7;4;0;0;mq;0;0;0;2.800000;mq;269.150000;mq;275.150000;0.370000;mq;mq;3102.000000;mq;mq;272.850000;0;0;0;0;7;6;3;9;2;0;0.000000;2.070000;0.020000;mq;2;7;0;2;mq;
07970;19990301080000;1780.000000;0;0.000000;272.150000;269.140000;80;0;4;0;0;0;mq;0;0;0;0.000000;mq;265.150000;mq;275.150000;0.760000;mq;mq;3100.000000;mq;mq;267.650000;8;0;0;0;0;0;0;0;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07971;19990301080000;1520.000000;220;2.000000;270.150000;265.450000;70;0;7;4;0;0;mq;0;0;0;1.500000;mq;269.150000;mq;274.650000;0.300000;mq;mq;3101.000000;mq;mq;267.950000;8;0;0;0;5;8;1;8;3;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07972;19990301080000;2080.000000;0;0.000000;269.150000;265.550000;76;0;7;4;0;0;mq;0;0;0;3.100000;mq;267.150000;mq;275.150000;1.010000;mq;mq;3101.000000;mq;mq;271.250000;1;0;0;0;6;8;2;2;3;0;0.000000;2.450000;0.050000;mq;mq;mq;mq;mq;mq;
